"codpais","desmarca","aniocampana","cuc","bpcs","codsap","codtipooferta","vincnumoferta","vincodestrategia","descripcuc","pup","desproducto","nrogrupo","precionormalmn","preciooferta","uudemandadas","realuuvendidas","estuuvendidas","ventanetamndemandada","ventanetamnreal","ventanetamnest","ventanetadoldemd","ventanetadolreal","ventanetadolest","costoreposiciondolreal","costoreposiciondolest","costodereposicionuntdolreal","costodereposicionuntdolest","realnropedidos","estnropedidos","realtcpromedio"
PE,ESIKA,"201901","200094965","338034001","200094965         ","071",1918,"999",ES SALVAJE URBAN PROB PUMP 2ML,0,ES SALVAJE URBAN PROB PUMP 2ML,0,0.0000,1.6200,1110,1110,2974,1608.30000,1608.30000,4788.646,478,478.9229,1421.384,170,456.8064,0.1536,0.1536,120352,115272,3
PE,ESIKA,"201901","200094965","338034001","200094965         ","071",16962,"001",ES SALVAJE URBAN PROB PUMP 2ML,0,ES SALVAJE URBAN PROB PUMP 2ML,,0.0000,1.6200,1110,1110,2974,1608.30000,1608.30000,4788.646,478,478.9229,1421.384,170,456.8064,0.1536,0.1536,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"591326004","210086804         ","015",8028,"001",N/A,0,FI CLOVER ROSÉ AU ARE,,55.0000,39.9000,142,142,146,3519.98000,3519.98000,3603.849,1048,1048.1871,1069.708,207,213.5250,1.4625,1.4625,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"591326004","210086804         ","015",1343,"998",N/A,0,FI CLOVER ROSÉ AU ARE,0,55.0000,39.9000,142,142,146,3519.98000,3519.98000,3603.849,1048,1048.1871,1069.708,207,213.5250,1.4625,1.4625,120352,115272,3
PE,ESIKA,"201901","200097300","081019042","200097300         ","004",1343,"998",ES SOLEIL GOLD EDP 5O ML,0,ES FLK SOLEIL GOLD EDP 50 ML,0,85.0000,54.9000,209,209,461,7138.71000,7138.71000,15657.200,2125,2125.7801,4647.432,445,981.6534,2.1294,2.1294,120352,115272,3
PE,ESIKA,"201901","200097300","081019042","200097300         ","004",7800,"001",ES SOLEIL GOLD EDP 5O ML,0,ES FLK SOLEIL GOLD EDP 50 ML,,85.0000,54.9000,209,209,461,7138.71000,7138.71000,15657.200,2125,2125.7801,4647.432,445,981.6534,2.1294,2.1294,120352,115272,3
PE,LBEL,"201901",P0280083002,"280083242","200093721         ","007",1343,"998",LB VELOUR LL BARRA 4G,0,LB VELOUR LL BARRA CHOCOLAT,0,58.0000,39.0000,24,24,25,581.75000,581.75000,603.178,173,173.2347,179.037,37,39.5150,1.5806,1.5806,120352,115272,3
PE,LBEL,"201901",P0280083002,"280083242","200093721         ","007",5225,"001",LB VELOUR LL BARRA 4G,0,LB VELOUR LL BARRA CHOCOLAT,,58.0000,39.0000,24,24,25,581.75000,581.75000,603.178,173,173.2347,179.037,37,39.5150,1.5806,1.5806,120352,115272,3
PE,ESIKA,"201901",P0292101009,"292101029","200093224         ","013",7975,"001",ES PRO ESM LUMI MATTE 10ML,0,ES L MATE ESM NA ROJO SUNSET,,30.0000,14.9000,175,172,149,1589.32000,1561.54000,1373.451,473,464.9986,407.672,109,94.5107,0.6343,0.6343,120352,115272,3
PE,ESIKA,"201901",P0292101009,"292101029","200093224         ","013",1343,"998",ES PRO ESM LUMI MATTE 10ML,0,ES L MATE ESM NA ROJO SUNSET,0,30.0000,14.9000,175,172,149,1589.32000,1561.54000,1373.451,473,464.9986,407.672,109,94.5107,0.6343,0.6343,120352,115272,3
PE,ESIKA,"201901",P0292101009,"292101029","200093224         ","013",17210,"001",ES PRO ESM LUMI MATTE 10ML,0,ES L MATE ESM NA ROJO SUNSET,,0.0000,11.9000,175,172,149,1589.32000,1561.54000,1373.451,473,464.9986,407.672,109,94.5107,0.6343,0.6343,120352,115272,3
PE,ESIKA,"201901","200091475","118019001","200091475         ","015",8053,"001",ES CAUTIVANT EDP 45 ML,0,ES CAUTIVANT EDP 45 ML,,132.0000,85.9000,63,63,396,3391.98000,3391.98000,21044.042,1010,1010.0709,6246.375,180,1131.6888,2.8578,2.8578,120352,115272,3
PE,ESIKA,"201901","200091475","118019001","200091475         ","015",1343,"998",ES CAUTIVANT EDP 45 ML,0,ES CAUTIVANT EDP 45 ML,0,132.0000,85.9000,63,63,396,3391.98000,3391.98000,21044.042,1010,1010.0709,6246.375,180,1131.6888,2.8578,2.8578,120352,115272,3
PE,LBEL,"201901","200088262","180270041","200088262         ","049",15949,"002",LB LEDERM CR DIA 35+ 50 ML,0,LB LEDERM CR DIA 35+ 50 ML,,0.0000,58.4500,121,121,156,5993.13000,5993.13000,7727.292,1784,1784.6469,2293.645,541,698.1624,4.4754,4.4754,120352,115272,3
PE,LBEL,"201901","200088262","180270041","200088262         ","049",1343,"998",LB LEDERM CR DIA 35+ 50 ML,0,LB LEDERM CR DIA 35+ 50 ML,0,0.0000,58.4500,121,121,156,5993.13000,5993.13000,7727.292,1784,1784.6469,2293.645,541,698.1624,4.4754,4.4754,120352,115272,3
PE,LBEL,"201901",P0280083000,"280083040","200082703         ","015",1343,"998",LB LABIAL LIQUIDO VELOUR 7 GR,0,LB VELOUR LL ROUGE,0,50.0000,35.0000,124,124,129,2699.50000,2699.50000,2793.178,803,803.8628,829.081,144,150.6075,1.1675,1.1675,120352,115272,3
PE,LBEL,"201901",P0280083000,"280083040","200082703         ","015",5441,"001",LB LABIAL LIQUIDO VELOUR 7 GR,0,LB VELOUR LL ROUGE,,50.0000,35.0000,124,124,129,2699.50000,2699.50000,2793.178,803,803.8628,829.081,144,150.6075,1.1675,1.1675,120352,115272,3
PE,CYZONE,"201901",P0197105009,"197105029","210088892         ","003",1343,"998",CY DEL INNOVADOR 0.3 G,0,CZ CY DEL POWER E METAL COPPER,0,30.0000,11.9000,123,123,208,1239.84000,1239.84000,2097.628,369,369.2021,622.626,84,142.3136,0.6842,0.6842,120352,115272,3
PE,CYZONE,"201901",P0197105009,"197105029","210088892         ","003",15678,"001",CY DEL INNOVADOR 0.3 G,0,CZ CY DEL POWER E METAL COPPER,,30.0000,11.9000,123,123,208,1239.84000,1239.84000,2097.628,369,369.2021,622.626,84,142.3136,0.6842,0.6842,120352,115272,3
PE,LBEL,"201901","200053122","159019001","200091353         ","007",5246,"001",EMOUV COL 100 ML,0,LB NUEVO CC EMOUV EDT 100 ML,,125.0000,88.0000,56,56,19,2979.23000,2979.23000,1034.373,887,887.1614,307.026,140,47.7280,2.5120,2.5120,120352,115272,3
PE,LBEL,"201901","200053122","159019001","200091353         ","007",1343,"998",EMOUV COL 100 ML,0,LB NUEVO CC EMOUV EDT 100 ML,0,125.0000,88.0000,56,56,19,2979.23000,2979.23000,1034.373,887,887.1614,307.026,140,47.7280,2.5120,2.5120,120352,115272,3
PE,LBEL,"201901","200080229","254276003","200091269         ","112",16775,"001",LB EXL ACE MULTI 90 ML,0,LB EXL ACE MULTI 90 ML,,49.0000,19.9000,408,408,720,6878.88000,6878.88000,16261.024,2048,2048.4074,4826.661,1017,1795.0320,2.4931,2.4931,120352,115272,3
PE,LBEL,"201901","200080229","254276003","200091269         ","112",16792,"001",LB EXL ACE MULTI 90 ML,0,LB EXL ACE MULTI 90 ML,,49.0000,19.9000,408,408,720,6878.88000,6878.88000,16261.024,2048,2048.4074,4826.661,1017,1795.0320,2.4931,2.4931,120352,115272,3
PE,ESIKA,"201901","200064451","382019010","200064451         ","045",1343,"998",ES IMPERIUM EDT 100ML,0,ES IMPERIUM EDT 100 ML,0,146.0000,44.9000,26,26,40,989.30000,989.30000,1522.034,294,294.5958,451.775,99,152.6560,3.8164,3.8164,120352,115272,3
PE,ESIKA,"201901","200064451","382019010","200064451         ","045",16023,"001",ES IMPERIUM EDT 100ML,0,ES IMPERIUM EDT 100 ML,,146.0000,44.9000,26,26,40,989.30000,989.30000,1522.034,294,294.5958,451.775,99,152.6560,3.8164,3.8164,120352,115272,3
PE,CYZONE,"201901",P0197105009,"197105039","210088894         ","003",1343,"998",CY DEL INNOVADOR 0.3 G,0,CZ CY DEL POWER EYE METAL GOLD,0,30.0000,11.9000,122,122,122,1229.76000,1229.76000,1230.339,366,366.2005,365.193,89,89.3650,0.7325,0.7325,120352,115272,3
PE,CYZONE,"201901",P0197105009,"197105039","210088894         ","003",15751,"001",CY DEL INNOVADOR 0.3 G,0,CZ CY DEL POWER EYE METAL GOLD,,30.0000,11.9000,122,122,122,1229.76000,1229.76000,1230.339,366,366.2005,365.193,89,89.3650,0.7325,0.7325,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132038","200091861         ","123",1343,"998",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES PRO DEL PL PLATA MINERAL,0,41.0000,14.6300,18,18,137,243.24000,243.24000,1849.501,72,72.4325,548.975,11,87.2553,0.6369,0.6369,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132038","200091861         ","123",1776,"999",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES PRO DEL PL PLATA MINERAL,0,41.0000,14.6300,18,18,137,243.24000,243.24000,1849.501,72,72.4325,548.975,11,87.2553,0.6369,0.6369,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132038","200091861         ","123",15611,"001",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES PRO DEL PL PLATA MINERAL,,41.0000,14.6300,18,18,137,243.24000,243.24000,1849.501,72,72.4325,548.975,11,87.2553,0.6369,0.6369,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132038","200091861         ","123",1776,"999",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES PRO DEL PL PLATA MINERAL,0,41.0000,15.9500,18,18,137,243.24000,243.24000,1849.501,72,72.4325,548.975,11,87.2553,0.6369,0.6369,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132038","200091861         ","123",1343,"998",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES PRO DEL PL PLATA MINERAL,0,41.0000,15.9500,18,18,137,243.24000,243.24000,1849.501,72,72.4325,548.975,11,87.2553,0.6369,0.6369,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132038","200091861         ","123",15594,"001",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES PRO DEL PL PLATA MINERAL,,41.0000,15.9500,18,18,137,243.24000,243.24000,1849.501,72,72.4325,548.975,11,87.2553,0.6369,0.6369,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132038","200091861         ","123",1343,"998",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES PRO DEL PL PLATA MINERAL,0,41.0000,17.9000,18,18,137,243.24000,243.24000,1849.501,72,72.4325,548.975,11,87.2553,0.6369,0.6369,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132038","200091861         ","123",1776,"999",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES PRO DEL PL PLATA MINERAL,0,41.0000,17.9000,18,18,137,243.24000,243.24000,1849.501,72,72.4325,548.975,11,87.2553,0.6369,0.6369,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132038","200091861         ","123",15574,"001",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES PRO DEL PL PLATA MINERAL,,41.0000,17.9000,18,18,137,243.24000,243.24000,1849.501,72,72.4325,548.975,11,87.2553,0.6369,0.6369,120352,115272,3
PE,LBEL,"201901",P0260069001,"260069047","200085781         ","007",1343,"998",LBEL CORRECTOR FACIAL 1.5ML,0,LB CORR MEDIUM 7 FM,0,66.0000,46.0000,15,15,59,434.70000,434.70000,1679.000,129,129.4458,498.367,23,91.1727,1.5453,1.5453,120352,115272,3
PE,LBEL,"201901",P0260069001,"260069047","200085781         ","007",5229,"001",LBEL CORRECTOR FACIAL 1.5ML,0,LB CORR MEDIUM 7 FM,,66.0000,46.0000,15,15,59,434.70000,434.70000,1679.000,129,129.4458,498.367,23,91.1727,1.5453,1.5453,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"591670001","210074567         ","045",17104,"001",N/A,0,ES REIMS COLLA LARGO,,85.0000,25.9000,18,18,30,395.10000,395.10000,658.475,117,117.6537,195.450,78,131.1420,4.3714,4.3714,120352,115272,3
PE,ESIKA,"201901",P0292127008,"292128326","200088052         ","045",1343,"998",ES PRO LL HIDRACOLOR XT 3.8 G,0,ES PLL HID NUDE PUNCH,0,45.0000,19.9000,2,2,20,33.72000,33.72000,337.288,10,10.0412,100.114,1,16.5740,0.8287,0.8287,120352,115272,3
PE,ESIKA,"201901",P0292127008,"292128326","200088052         ","045",16197,"001",ES PRO LL HIDRACOLOR XT 3.8 G,0,ES PLL HID NUDE PUNCH,,45.0000,19.9000,2,2,20,33.72000,33.72000,337.288,10,10.0412,100.114,1,16.5740,0.8287,0.8287,120352,115272,3
PE,CYZONE,"201901",P0132053000,"132053170","200094224         ","028",16210,"001",CY STUDIO LOOK LL 6 ML,0,CZ STUDIO LOOK LL RASPBERRY,,32.0000,4.9000,2,2,60,8.30000,8.30000,249.152,2,2.4715,73.953,1,42.2160,0.7036,0.7036,120352,115272,3
PE,CYZONE,"201901",P0132053000,"132053170","200094224         ","028",1343,"998",CY STUDIO LOOK LL 6 ML,0,CZ STUDIO LOOK LL RASPBERRY,0,32.0000,4.9000,2,2,60,8.30000,8.30000,249.152,2,2.4715,73.953,1,42.2160,0.7036,0.7036,120352,115272,3
PE,LBEL,"201901",P0279074000,"261059048","200089082         ","011",5319,"001",LB LABIAL INFINI 2 G,0,LB LL INFINI DOR CORAL,,64.0000,32.0000,47,47,51,865.08000,865.08000,1009.627,257,257.6053,299.681,25,27.7899,0.5449,0.5449,120352,115272,3
PE,LBEL,"201901",P0279074000,"261059048","200089082         ","011",1343,"998",LB LABIAL INFINI 2 G,0,LB LL INFINI DOR CORAL,0,64.0000,32.0000,47,47,51,865.08000,865.08000,1009.627,257,257.6053,299.681,25,27.7899,0.5449,0.5449,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132088","200095403         ","123",1343,"998",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES DEL PLUMON GRAFITO METALLIC,0,41.0000,17.9000,56,56,140,779.33000,779.33000,1890.001,232,232.0705,560.997,33,83.7340,0.5981,0.5981,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132088","200095403         ","123",1776,"999",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES DEL PLUMON GRAFITO METALLIC,0,41.0000,14.6300,56,56,140,779.33000,779.33000,1890.001,232,232.0705,560.997,33,83.7340,0.5981,0.5981,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132088","200095403         ","123",15560,"001",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES DEL PLUMON GRAFITO METALLIC,,41.0000,17.9000,56,56,140,779.33000,779.33000,1890.001,232,232.0705,560.997,33,83.7340,0.5981,0.5981,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132088","200095403         ","123",1776,"999",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES DEL PLUMON GRAFITO METALLIC,0,41.0000,17.9000,56,56,140,779.33000,779.33000,1890.001,232,232.0705,560.997,33,83.7340,0.5981,0.5981,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132088","200095403         ","123",1343,"998",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES DEL PLUMON GRAFITO METALLIC,0,41.0000,14.6300,56,56,140,779.33000,779.33000,1890.001,232,232.0705,560.997,33,83.7340,0.5981,0.5981,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132088","200095403         ","123",15580,"001",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES DEL PLUMON GRAFITO METALLIC,,41.0000,15.9500,56,56,140,779.33000,779.33000,1890.001,232,232.0705,560.997,33,83.7340,0.5981,0.5981,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132088","200095403         ","123",15597,"001",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES DEL PLUMON GRAFITO METALLIC,,41.0000,14.6300,56,56,140,779.33000,779.33000,1890.001,232,232.0705,560.997,33,83.7340,0.5981,0.5981,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132088","200095403         ","123",1776,"999",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES DEL PLUMON GRAFITO METALLIC,0,41.0000,15.9500,56,56,140,779.33000,779.33000,1890.001,232,232.0705,560.997,33,83.7340,0.5981,0.5981,120352,115272,3
PE,ESIKA,"201901",P0210060001,"292132088","200095403         ","123",1343,"998",ES PRO DEL LIQ PTA PLUMON 3ML,0,ES DEL PLUMON GRAFITO METALLIC,0,41.0000,15.9500,56,56,140,779.33000,779.33000,1890.001,232,232.0705,560.997,33,83.7340,0.5981,0.5981,120352,115272,3
PE,ESIKA,"201901","200091229","114034081","200091236         ","126",1887,"999",ES WINNER PROB ENC 2 ML,0,ES KALOS PROB ENC 2 ML,0,20.0000,1.6000,37,35,102,53.82000,50.85000,164.237,16,15.1422,48.748,8,24.2964,0.2382,0.2382,120352,115272,3
PE,ESIKA,"201901","200091229","114034081","200091236         ","126",1857,"999",ES WINNER PROB ENC 2 ML,0,ES KALOS PROB ENC 2 ML,0,20.0000,1.9000,37,35,102,53.82000,50.85000,164.237,16,15.1422,48.748,8,24.2964,0.2382,0.2382,120352,115272,3
PE,ESIKA,"201901","200091229","114034081","200091236         ","126",16433,"001",ES WINNER PROB ENC 2 ML,0,ES KALOS PROB ENC 2 ML,,20.0000,1.9000,37,35,102,53.82000,50.85000,164.237,16,15.1422,48.748,8,24.2964,0.2382,0.2382,120352,115272,3
PE,ESIKA,"201901","200091229","114034081","200091236         ","126",1857,"999",ES WINNER PROB ENC 2 ML,0,ES KALOS PROB ENC 2 ML,0,20.0000,1.6200,37,35,102,53.82000,50.85000,164.237,16,15.1422,48.748,8,24.2964,0.2382,0.2382,120352,115272,3
PE,ESIKA,"201901","200091229","114034081","200091236         ","126",1887,"999",ES WINNER PROB ENC 2 ML,0,ES KALOS PROB ENC 2 ML,0,20.0000,1.9000,37,35,102,53.82000,50.85000,164.237,16,15.1422,48.748,8,24.2964,0.2382,0.2382,120352,115272,3
PE,ESIKA,"201901","200091229","114034081","200091236         ","126",16667,"001",ES WINNER PROB ENC 2 ML,0,ES KALOS PROB ENC 2 ML,,20.0000,1.6000,37,35,102,53.82000,50.85000,164.237,16,15.1422,48.748,8,24.2964,0.2382,0.2382,120352,115272,3
PE,ESIKA,"201901","200091229","114034081","200091236         ","126",16716,"001",ES WINNER PROB ENC 2 ML,0,ES KALOS PROB ENC 2 ML,,20.0000,1.9000,37,35,102,53.82000,50.85000,164.237,16,15.1422,48.748,8,24.2964,0.2382,0.2382,120352,115272,3
PE,ESIKA,"201901","200091229","114034081","200091236         ","126",16403,"001",ES WINNER PROB ENC 2 ML,0,ES KALOS PROB ENC 2 ML,,20.0000,1.6200,37,35,102,53.82000,50.85000,164.237,16,15.1422,48.748,8,24.2964,0.2382,0.2382,120352,115272,3
PE,L'BEL,"201901","200090133","087034016","200090133         ","126",1859,"999",DEVOS MAGNETIC PROB  2ML,0,LB DEVOS MAGNE PROB C\PUMP 2ML,0,20.0000,2.1000,23,23,28,39.02000,39.02000,49.831,11,11.6194,14.790,6,8.3524,0.2983,0.2983,120352,115272,3
PE,L'BEL,"201901","200090133","087034016","200090133         ","126",16749,"001",DEVOS MAGNETIC PROB  2ML,0,LB DEVOS MAGNE PROB C\PUMP 2ML,,20.0000,2.1000,23,23,28,39.02000,39.02000,49.831,11,11.6194,14.790,6,8.3524,0.2983,0.2983,120352,115272,3
PE,L'BEL,"201901","200090133","087034016","200090133         ","126",1888,"999",DEVOS MAGNETIC PROB  2ML,0,LB DEVOS MAGNE PROB C\PUMP 2ML,0,20.0000,2.1000,23,23,28,39.02000,39.02000,49.831,11,11.6194,14.790,6,8.3524,0.2983,0.2983,120352,115272,3
PE,L'BEL,"201901","200090133","087034016","200090133         ","126",1859,"999",DEVOS MAGNETIC PROB  2ML,0,LB DEVOS MAGNE PROB C\PUMP 2ML,0,20.0000,1.7200,23,23,28,39.02000,39.02000,49.831,11,11.6194,14.790,6,8.3524,0.2983,0.2983,120352,115272,3
PE,L'BEL,"201901","200090133","087034016","200090133         ","126",16471,"001",DEVOS MAGNETIC PROB  2ML,0,LB DEVOS MAGNE PROB C\PUMP 2ML,,20.0000,2.1000,23,23,28,39.02000,39.02000,49.831,11,11.6194,14.790,6,8.3524,0.2983,0.2983,120352,115272,3
PE,L'BEL,"201901","200090133","087034016","200090133         ","126",16453,"001",DEVOS MAGNETIC PROB  2ML,0,LB DEVOS MAGNE PROB C\PUMP 2ML,,20.0000,1.7200,23,23,28,39.02000,39.02000,49.831,11,11.6194,14.790,6,8.3524,0.2983,0.2983,120352,115272,3
PE,L'BEL,"201901","200090133","087034016","200090133         ","126",1888,"999",DEVOS MAGNETIC PROB  2ML,0,LB DEVOS MAGNE PROB C\PUMP 2ML,0,20.0000,1.7200,23,23,28,39.02000,39.02000,49.831,11,11.6194,14.790,6,8.3524,0.2983,0.2983,120352,115272,3
PE,L'BEL,"201901","200090133","087034016","200090133         ","126",16720,"001",DEVOS MAGNETIC PROB  2ML,0,LB DEVOS MAGNE PROB C\PUMP 2ML,,20.0000,1.7200,23,23,28,39.02000,39.02000,49.831,11,11.6194,14.790,6,8.3524,0.2983,0.2983,120352,115272,3
PE,ESIKA,"201901",P0210055000,"210055048","200078408         ","045",1343,"998",ES PRO DOCETETO DE SOMBRAS 7G,0,ES SOMB DOCETE SENSUALLY DREAM,0,85.0000,34.9000,28,28,30,828.24000,828.24000,887.288,246,246.6350,263.367,87,93.9870,3.1329,3.1329,120352,115272,3
PE,ESIKA,"201901",P0210055000,"210055048","200078408         ","045",16109,"001",ES PRO DOCETETO DE SOMBRAS 7G,0,ES SOMB DOCETE SENSUALLY DREAM,,85.0000,34.9000,28,28,30,828.24000,828.24000,887.288,246,246.6350,263.367,87,93.9870,3.1329,3.1329,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"591307004","210084941         ","045",15963,"001",N/A,0,FI NIDIA PEND,,72.0000,35.9000,4,4,31,121.68000,121.68000,943.136,36,36.2341,279.945,8,68.8541,2.2211,2.2211,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"591307004","210084941         ","045",1343,"998",N/A,0,FI NIDIA PEND,0,72.0000,35.9000,4,4,31,121.68000,121.68000,943.136,36,36.2341,279.945,8,68.8541,2.2211,2.2211,120352,115272,3
PE,ESIKA,"201901",P0292133004,"292133064","200087999         ","045",16188,"001",ES PRO LL COLOR HD VELVET 4G,0,ES PLL HD VELVET ROSA FEMININE,,34.0000,21.9000,2,2,19,37.12000,37.12000,352.627,11,11.0536,104.667,1,15.8175,0.8325,0.8325,120352,115272,3
PE,ESIKA,"201901",P0292133004,"292133064","200087999         ","045",1343,"998",ES PRO LL COLOR HD VELVET 4G,0,ES PLL HD VELVET ROSA FEMININE,0,34.0000,21.9000,2,2,19,37.12000,37.12000,352.627,11,11.0536,104.667,1,15.8175,0.8325,0.8325,120352,115272,3
PE,CYZONE,"201901",XXXXXXXXX,"772901573","210087297         ","045",17157,"001",N/A,0,CY CARTUCHERA SPARKLE,,42.0000,19.9000,0,0,60,0.00000,0.00000,1011.865,0,0.0000,300.345,5,,,,120352,115272,3
PE,ESIKA,"201901","200088480","048278020","200088480         ","126",16341,"001",ES VIVE TS CITRUS ENERGY 10 ML,0,ES VIVE TS CR CITRUS ENE 10 ML,,20.0000,3.9000,7,7,24,23.17000,23.17000,79.322,6,6.8996,23.544,2,9.1176,0.3799,0.3799,120352,115272,3
PE,ESIKA,"201901","200088480","048278020","200088480         ","126",16623,"001",ES VIVE TS CITRUS ENERGY 10 ML,0,ES VIVE TS CR CITRUS ENE 10 ML,,20.0000,3.9000,7,7,24,23.17000,23.17000,79.322,6,6.8996,23.544,2,9.1176,0.3799,0.3799,120352,115272,3
PE,ESIKA,"201901","200094967","338034002","200094967         ","077",8,"014",ES SALVAJE URBAN PLUMA 0.9 ML,1,ES SALVAJE URBAN PLUMA 0.9 ML,0,0.1000,0.0000,120899,120899,128510,0.00000,0.00000,0.000,0,0.0000,0.000,10035,10666.3300,0.0830,0.0830,120352,115272,3
PE,CYZONE,"201901",P0197093000,"197102166","200094174         ","013",1343,"998",CY LL MAD 4 COLOR 4 G,0,CZ CY LL MAD4COLO BRONZE MAGIC,0,22.0000,10.9000,1060,1060,572,7169.26000,7169.26000,3857.121,2134,2134.8774,1144.885,668,360.5888,0.6304,0.6304,120352,115272,3
PE,CYZONE,"201901",P0197093000,"197102166","200094174         ","013",8501,"001",CY LL MAD 4 COLOR 4 G,0,CZ CY LL MAD4COLO BRONZE MAGIC,,22.0000,10.9000,1060,1060,572,7169.26000,7169.26000,3857.121,2134,2134.8774,1144.885,668,360.5888,0.6304,0.6304,120352,115272,3
PE,ESIKA,"201901",P0292130007,"292130037","200094713         ","001",1306,"998",ES PRO LL HD TRANSFORM 4G,0,ES PRO LL HD TRANSFO NUDE/DORÉ,0,35.0000,13.9000,2931,2904,2490,31821.10000,31532.16000,29331.368,9475,9389.7134,8706.253,2121,1819.1940,0.7306,0.7306,120352,115272,3
PE,ESIKA,"201901",P0292130007,"292130037","200094713         ","001",16493,"001",ES PRO LL HD TRANSFORM 4G,0,ES PRO LL HD TRANSFO NUDE/DORÉ,,35.0000,11.4500,2931,2904,2490,31821.10000,31532.16000,29331.368,9475,9389.7134,8706.253,2121,1819.1940,0.7306,0.7306,120352,115272,3
